"","date","company_name","revenue"
"820",2013-01-01,"010000820",37
"821",2013-01-01,"010000821",2
"822",2013-01-01,"010000822",82
"823",2013-01-01,"010000823",47
"824",2013-01-01,"010000824",-28
"825",2013-01-01,"010000825",52
"826",2013-01-01,"010000826",49
"827",2013-01-01,"010000827",30
"828",2013-01-01,"010000828",4
"829",2013-01-01,"010000829",43
"830",2013-01-01,"010000830",43
"831",2013-01-01,"010000831",43
"832",2013-01-01,"010000832",38
"833",2013-01-01,"010000833",45
"834",2013-01-01,"010000834",21
"835",2013-01-01,"010000835",5
"836",2013-01-01,"010000836",13
"837",2013-01-01,"010000837",47
"838",2013-01-01,"010000838",62
"839",2013-01-01,"010000839",75
"840",2013-01-01,"010000840",60
"841",2013-01-01,"010000841",54
"842",2013-01-01,"010000842",17
"843",2013-01-01,"010000843",6
"844",2013-01-01,"010000844",33
"845",2013-01-01,"010000845",29
"846",2013-01-01,"010000846",38
"847",2013-01-01,"010000847",31
"848",2013-01-01,"010000848",29
"849",2013-01-01,"010000849",36
"850",2013-01-01,"010000850",69
"851",2013-01-01,"010000851",7
"852",2013-01-01,"010000852",35
"853",2013-01-01,"010000853",2
"854",2013-01-01,"010000854",29
"855",2013-01-01,"010000855",15
"856",2013-01-01,"010000856",0
"857",2013-01-01,"010000857",14
"858",2013-01-01,"010000858",21
"859",2013-01-01,"010000859",33
"860",2013-01-01,"010000860",60
"861",2013-01-01,"010000861",36
"862",2013-01-01,"010000862",44
"863",2013-01-01,"010000863",25
"864",2013-01-01,"010000864",52
"865",2013-01-01,"010000865",55
"866",2013-01-01,"010000866",14
"867",2013-01-01,"010000867",23
"868",2013-01-01,"010000868",40
"869",2013-01-01,"010000869",37
"870",2013-01-01,"010000870",51
"871",2013-01-01,"010000871",30
"872",2013-01-01,"010000872",15
"873",2013-01-01,"010000873",13
"874",2013-01-01,"010000874",32
"875",2013-01-01,"010000875",19
"876",2013-01-01,"010000876",51
"877",2013-01-01,"010000877",13
"878",2013-01-01,"010000878",50
"879",2013-01-01,"010000879",48
"880",2013-01-01,"010000880",46
"881",2013-01-01,"010000881",50
"882",2013-01-01,"010000882",28
"883",2013-01-01,"010000883",40
"884",2013-01-01,"010000884",20
"885",2013-01-01,"010000885",47
"886",2013-01-01,"010000886",42
"887",2013-01-01,"010000887",40
"888",2013-01-01,"010000888",18
"889",2013-01-01,"010000889",42
"890",2013-01-01,"010000890",41
"891",2013-01-01,"010000891",26
"892",2013-01-01,"010000892",23
"893",2013-01-01,"010000893",20
"894",2013-01-01,"010000894",3
"895",2013-01-01,"010000895",14
"896",2013-01-01,"010000896",25
"897",2013-01-01,"010000897",2
"898",2013-01-01,"010000898",5
"899",2013-01-01,"010000899",40
"900",2013-01-01,"010000900",48
"901",2013-01-01,"010000901",52
"902",2013-01-01,"010000902",13
"903",2013-01-01,"010000903",71
"904",2013-01-01,"010000904",42
"905",2013-01-01,"010000905",18
"906",2013-01-01,"010000906",27
"907",2013-01-01,"010000907",12
"908",2013-01-01,"010000908",44
"909",2013-01-01,"010000909",44
"910",2013-01-01,"010000910",32
"911",2013-01-01,"010000911",51
"912",2013-01-01,"010000912",18
"913",2013-01-01,"010000913",31
"914",2013-01-01,"010000914",14
"915",2013-01-01,"010000915",25
"916",2013-01-01,"010000916",24
"917",2013-01-01,"010000917",43
"918",2013-01-01,"010000918",37
"919",2013-01-01,"010000919",24
"920",2013-01-01,"010000920",57
"921",2013-01-01,"010000921",50
"922",2013-01-01,"010000922",88
"923",2013-01-01,"010000923",49
"924",2013-01-01,"010000924",3
"925",2013-01-01,"010000925",37
"926",2013-01-01,"010000926",17
"927",2013-01-01,"010000927",34
"928",2013-01-01,"010000928",33
"929",2013-01-01,"010000929",33
"930",2013-01-01,"010000930",22
"931",2013-01-01,"010000931",-7
"932",2013-01-01,"010000932",18
"933",2013-01-01,"010000933",54
"934",2013-01-01,"010000934",37
"935",2013-01-01,"010000935",31
"936",2013-01-01,"010000936",43
"937",2013-01-01,"010000937",38
"938",2013-01-01,"010000938",13
"939",2013-01-01,"010000939",7
"940",2013-01-01,"010000940",-1
"941",2013-01-01,"010000941",18
"942",2013-01-01,"010000942",39
"943",2013-01-01,"010000943",19
"944",2013-01-01,"010000944",23
"945",2013-01-01,"010000945",21
"946",2013-01-01,"010000946",9
"947",2013-01-01,"010000947",36
"948",2013-01-01,"010000948",38
"949",2013-01-01,"010000949",11
"950",2013-01-01,"010000950",-7
"951",2013-01-01,"010000951",36
"952",2013-01-01,"010000952",59
"953",2013-01-01,"010000953",19
"954",2013-01-01,"010000954",30
"955",2013-01-01,"010000955",58
"956",2013-01-01,"010000956",20
"957",2013-01-01,"010000957",11
"958",2013-01-01,"010000958",31
"959",2013-01-01,"010000959",38
"960",2013-01-01,"010000960",38
"961",2013-01-01,"010000961",10
"962",2013-01-01,"010000962",32
"963",2013-01-01,"010000963",26
"964",2013-01-01,"010000964",12
"965",2013-01-01,"010000965",49
"966",2013-01-01,"010000966",25
"967",2013-01-01,"010000967",8
"968",2013-01-01,"010000968",36
"969",2013-01-01,"010000969",59
"970",2013-01-01,"010000970",9
"971",2013-01-01,"010000971",25
"972",2013-01-01,"010000972",47
"973",2013-01-01,"010000973",35
"974",2013-01-01,"010000974",45
"975",2013-01-01,"010000975",59
"976",2013-01-01,"010000976",27
"977",2013-01-01,"010000977",18
"978",2013-01-01,"010000978",-2
"979",2013-01-01,"010000979",43
"980",2013-01-01,"010000980",21
"981",2013-01-01,"010000981",33
"982",2013-01-01,"010000982",35
"983",2013-01-01,"010000983",30
"984",2013-01-01,"010000984",81
"985",2013-01-01,"010000985",52
"986",2013-01-01,"010000986",54
"987",2013-01-01,"010000987",15
"988",2013-01-01,"010000988",3
"989",2013-01-01,"010000989",54
"990",2013-01-01,"010000990",42
"991",2013-01-01,"010000991",7
"992",2013-01-01,"010000992",20
"993",2013-01-01,"010000993",30
"994",2013-01-01,"010000994",27
"995",2013-01-01,"010000995",37
"996",2013-01-01,"010000996",-2
"997",2013-01-01,"010000997",8
"998",2013-01-01,"010000998",34
"999",2013-01-01,"010000999",29
"1000",2013-01-01,"010001000",15
"1001",2013-01-02,"010000102",30
"1002",2013-01-02,"010000104",12
"1003",2013-01-02,"010000105",9
"1004",2013-01-02,"010000106",74
"1005",2013-01-02,"010000107",-18
"1006",2013-01-02,"010000108",59
"1007",2013-01-02,"010000110",46
"1008",2013-01-02,"010000111",51
"1009",2013-01-02,"010000113",38
"1010",2013-01-02,"010000115",30
"1011",2013-01-02,"010000116",54
"1012",2013-01-02,"010000121",39
"1013",2013-01-02,"010000122",33
"1014",2013-01-02,"010000123",44
"1015",2013-01-02,"010000124",27
"1016",2013-01-02,"010000129",17
"1017",2013-01-02,"010000130",38
"1018",2013-01-02,"010000131",43
"1019",2013-01-02,"010000132",48
"1020",2013-01-02,"010000133",73
"1021",2013-01-02,"010000135",21
"1022",2013-01-02,"010000136",34
"1023",2013-01-02,"010000137",61
"1024",2013-01-02,"010000138",-5
"1025",2013-01-02,"010000139",29
"1026",2013-01-02,"010000140",-11
"1027",2013-01-02,"010000144",47
"1028",2013-01-02,"010000147",21
"1029",2013-01-02,"010000148",48
"1030",2013-01-02,"010000151",38
"1031",2013-01-02,"010000154",13
"1032",2013-01-02,"010000156",24
"1033",2013-01-02,"010000158",40
"1034",2013-01-02,"010000161",7
"1035",2013-01-02,"010000162",11
"1036",2013-01-02,"010000164",6
"1037",2013-01-02,"010000171",9
"1038",2013-01-02,"010000172",65
"1039",2013-01-02,"010000174",27
"1040",2013-01-02,"010000175",46
"1041",2013-01-02,"010000176",28
"1042",2013-01-02,"010000177",4
"1043",2013-01-02,"010000180",44
"1044",2013-01-02,"010000182",15
"1045",2013-01-02,"010000184",48
"1046",2013-01-02,"010000185",51
"1047",2013-01-02,"010000190",21
"1048",2013-01-02,"010000192",13
"1049",2013-01-02,"010000193",13
"1050",2013-01-02,"010000198",45
"1051",2013-01-02,"010000200",13
"1052",2013-01-02,"010000201",32
"1053",2013-01-02,"010000204",55
"1054",2013-01-02,"010000206",35
"1055",2013-01-02,"010000209",34
"1056",2013-01-02,"010000213",32
"1057",2013-01-02,"010000214",39
"1058",2013-01-02,"010000215",-5
"1059",2013-01-02,"010000216",24
"1060",2013-01-02,"010000217",-19
"1061",2013-01-02,"010000218",12
"1062",2013-01-02,"010000220",68
"1063",2013-01-02,"010000222",-1
"1064",2013-01-02,"010000226",29
"1065",2013-01-02,"010000229",37
"1066",2013-01-02,"010000230",38
"1067",2013-01-02,"010000231",12
"1068",2013-01-02,"010000233",20
"1069",2013-01-02,"010000235",63
"1070",2013-01-02,"010000238",15
"1071",2013-01-02,"010000240",53
"1072",2013-01-02,"010000243",40
"1073",2013-01-02,"010000245",54
"1074",2013-01-02,"010000250",1
"1075",2013-01-02,"010000251",31
"1076",2013-01-02,"010000254",43
"1077",2013-01-02,"010000255",34
"1078",2013-01-02,"010000258",24
"1079",2013-01-02,"010000259",19
"1080",2013-01-02,"010000260",34
"1081",2013-01-02,"010000262",20
"1082",2013-01-02,"010000263",22
"1083",2013-01-02,"010000264",24
"1084",2013-01-02,"010000265",-6
"1085",2013-01-02,"010000267",48
"1086",2013-01-02,"010000268",18
"1087",2013-01-02,"010000269",43
"1088",2013-01-02,"010000270",48
"1089",2013-01-02,"010000271",30
"1090",2013-01-02,"010000272",47
"1091",2013-01-02,"010000276",28
"1092",2013-01-02,"010000277",47
"1093",2013-01-02,"010000279",35
"1094",2013-01-02,"010000283",68
"1095",2013-01-02,"010000287",39
"1096",2013-01-02,"010000289",43
"1097",2013-01-02,"010000290",13
"1098",2013-01-02,"010000293",23
"1099",2013-01-02,"010000294",7
"1100",2013-01-02,"010000295",6
"1101",2013-01-02,"010000296",0
"1102",2013-01-02,"010000297",52
"1103",2013-01-02,"010000301",44
"1104",2013-01-02,"010000302",14
"1105",2013-01-02,"010000304",16
"1106",2013-01-02,"010000308",77
"1107",2013-01-02,"010000309",67
"1108",2013-01-02,"010000310",12
"1109",2013-01-02,"010000312",48
"1110",2013-01-02,"010000316",57
"1111",2013-01-02,"010000317",6
"1112",2013-01-02,"010000318",43
"1113",2013-01-02,"010000320",30
"1114",2013-01-02,"010000327",-6
"1115",2013-01-02,"010000328",25
"1116",2013-01-02,"010000330",26
"1117",2013-01-02,"010000331",55
"1118",2013-01-02,"010000332",19
"1119",2013-01-02,"010000334",22
"1120",2013-01-02,"010000336",23
"1121",2013-01-02,"010000337",50
"1122",2013-01-02,"010000338",52
"1123",2013-01-02,"010000340",37
"1124",2013-01-02,"010000341",39
"1125",2013-01-02,"010000342",57
"1126",2013-01-02,"010000343",29
"1127",2013-01-02,"010000347",38
"1128",2013-01-02,"010000349",57
"1129",2013-01-02,"010000350",4
"1130",2013-01-02,"010000352",48
"1131",2013-01-02,"010000353",28
"1132",2013-01-02,"010000354",34
"1133",2013-01-02,"010000355",67
"1134",2013-01-02,"010000356",29
"1135",2013-01-02,"010000362",40
"1136",2013-01-02,"010000363",16
"1137",2013-01-02,"010000364",19
"1138",2013-01-02,"010000366",60
"1139",2013-01-02,"010000369",44
"1140",2013-01-02,"010000371",57
"1141",2013-01-02,"010000372",43
"1142",2013-01-02,"010000374",-6
"1143",2013-01-02,"010000376",27
"1144",2013-01-02,"010000378",44
"1145",2013-01-02,"010000379",36
"1146",2013-01-02,"010000382",5
"1147",2013-01-02,"010000384",9
"1148",2013-01-02,"010000386",43
"1149",2013-01-02,"010000388",38
"1150",2013-01-02,"010000389",63
"1151",2013-01-02,"010000390",6
"1152",2013-01-02,"010000391",-12
"1153",2013-01-02,"010000392",27
"1154",2013-01-02,"010000396",52
"1155",2013-01-02,"010000405",-18
"1156",2013-01-02,"010000407",54
"1157",2013-01-02,"010000408",53
"1158",2013-01-02,"010000409",58
"1159",2013-01-02,"010000411",41
"1160",2013-01-02,"010000412",8
"1161",2013-01-02,"010000414",34
"1162",2013-01-02,"010000415",24
"1163",2013-01-02,"010000416",29
"1164",2013-01-02,"010000419",29
"1165",2013-01-02,"010000420",18
"1166",2013-01-02,"010000421",33
"1167",2013-01-02,"010000422",9
"1168",2013-01-02,"010000423",41
"1169",2013-01-02,"010000424",13
"1170",2013-01-02,"010000425",16
"1171",2013-01-02,"010000426",16
"1172",2013-01-02,"010000428",-3
"1173",2013-01-02,"010000429",-1
"1174",2013-01-02,"010000433",21
"1175",2013-01-02,"010000434",26
"1176",2013-01-02,"010000436",46
"1177",2013-01-02,"010000437",29
"1178",2013-01-02,"010000438",6
"1179",2013-01-02,"010000439",3
"1180",2013-01-02,"010000440",8
"1181",2013-01-02,"010000441",55
"1182",2013-01-02,"010000443",20
"1183",2013-01-02,"010000444",49
"1184",2013-01-02,"010000445",20
"1185",2013-01-02,"010000446",25
"1186",2013-01-02,"010000450",60
"1187",2013-01-02,"010000452",12
"1188",2013-01-02,"010000454",47
"1189",2013-01-02,"010000458",40
"1190",2013-01-02,"010000461",15
"1191",2013-01-02,"010000463",26
"1192",2013-01-02,"010000467",55
"1193",2013-01-02,"010000470",-16
"1194",2013-01-02,"010000472",28
"1195",2013-01-02,"010000474",25
"1196",2013-01-02,"010000477",-1
"1197",2013-01-02,"010000478",54
"1198",2013-01-02,"010000479",1
"1199",2013-01-02,"010000481",25
"1200",2013-01-02,"010000482",20
"1201",2013-01-02,"010000483",-1
"1202",2013-01-02,"010000486",27
"1203",2013-01-02,"010000487",19
"1204",2013-01-02,"010000489",32
"1205",2013-01-02,"010000490",55
"1206",2013-01-02,"010000494",42
"1207",2013-01-02,"010000495",11
"1208",2013-01-02,"010000497",47
"1209",2013-01-02,"010000498",0
"1210",2013-01-02,"010000499",68
"1211",2013-01-02,"010000500",67
"1212",2013-01-02,"010000504",55
"1213",2013-01-02,"010000505",43
"1214",2013-01-02,"010000507",50
"1215",2013-01-02,"010000509",24
"1216",2013-01-02,"010000510",31
"1217",2013-01-02,"010000512",55
"1218",2013-01-02,"010000513",35
"1219",2013-01-02,"010000515",47
"1220",2013-01-02,"010000516",25
"1221",2013-01-02,"010000518",33
"1222",2013-01-02,"010000519",22
"1223",2013-01-02,"010000521",30
"1224",2013-01-02,"010000522",54
"1225",2013-01-02,"010000524",18
"1226",2013-01-02,"010000529",66
"1227",2013-01-02,"010000530",24
"1228",2013-01-02,"010000536",43
"1229",2013-01-02,"010000537",4
"1230",2013-01-02,"010000538",16
"1231",2013-01-02,"010000540",33
"1232",2013-01-02,"010000541",49
"1233",2013-01-02,"010000542",32
"1234",2013-01-02,"010000543",18
"1235",2013-01-02,"010000544",57
"1236",2013-01-02,"010000548",21
"1237",2013-01-02,"010000549",50
"1238",2013-01-02,"010000550",18
"1239",2013-01-02,"010000551",65
"1240",2013-01-02,"010000553",60
"1241",2013-01-02,"010000555",25
"1242",2013-01-02,"010000558",57
"1243",2013-01-02,"010000563",57
"1244",2013-01-02,"010000567",34
"1245",2013-01-02,"010000568",62
"1246",2013-01-02,"010000569",47
"1247",2013-01-02,"010000570",2
"1248",2013-01-02,"010000571",34
"1249",2013-01-02,"010000572",37
"1250",2013-01-02,"010000573",34
"1251",2013-01-02,"010000577",-15
"1252",2013-01-02,"010000578",51
"1253",2013-01-02,"010000582",16
"1254",2013-01-02,"010000583",35
"1255",2013-01-02,"010000584",48
"1256",2013-01-02,"010000587",36
"1257",2013-01-02,"010000588",5
"1258",2013-01-02,"010000589",51
"1259",2013-01-02,"010000591",20
"1260",2013-01-02,"010000595",40
"1261",2013-01-02,"010000596",40
"1262",2013-01-02,"010000597",29
"1263",2013-01-02,"010000598",17
"1264",2013-01-02,"010000601",16
"1265",2013-01-02,"010000604",52
"1266",2013-01-02,"010000606",-8
"1267",2013-01-02,"010000608",24
"1268",2013-01-02,"010000610",42
"1269",2013-01-02,"010000611",43
"1270",2013-01-02,"010000612",25
"1271",2013-01-02,"010000614",61
"1272",2013-01-02,"010000615",56
"1273",2013-01-02,"010000618",80
"1274",2013-01-02,"010000619",8
"1275",2013-01-02,"010000623",21
"1276",2013-01-02,"010000625",6
"1277",2013-01-02,"010000626",-1
"1278",2013-01-02,"010000627",23
"1279",2013-01-02,"010000628",28
"1280",2013-01-02,"010000632",10
"1281",2013-01-02,"010000633",11
"1282",2013-01-02,"010000635",18
"1283",2013-01-02,"010000636",32
"1284",2013-01-02,"010000638",29
"1285",2013-01-02,"010000642",33
"1286",2013-01-02,"010000645",0
"1287",2013-01-02,"010000646",26
"1288",2013-01-02,"010000647",4
"1289",2013-01-02,"010000649",55
"1290",2013-01-02,"010000653",14
"1291",2013-01-02,"010000659",67
"1292",2013-01-02,"010000660",51
"1293",2013-01-02,"010000661",-19
"1294",2013-01-02,"010000662",46
"1295",2013-01-02,"010000664",19
"1296",2013-01-02,"010000667",-16
"1297",2013-01-02,"010000668",-6
"1298",2013-01-02,"010000670",26
"1299",2013-01-02,"010000672",67
"1300",2013-01-02,"010000674",51
"1301",2013-01-02,"010000675",12
"1302",2013-01-02,"010000676",20
"1303",2013-01-02,"010000677",37
"1304",2013-01-02,"010000678",22
"1305",2013-01-02,"010000679",53
"1306",2013-01-02,"010000680",16
"1307",2013-01-02,"010000682",30
"1308",2013-01-02,"010000683",45
"1309",2013-01-02,"010000685",50
"1310",2013-01-02,"010000686",26
"1311",2013-01-02,"010000689",29
"1312",2013-01-02,"010000690",23
"1313",2013-01-02,"010000692",21
"1314",2013-01-02,"010000694",34
"1315",2013-01-02,"010000700",42
"1316",2013-01-02,"010000701",38
"1317",2013-01-02,"010000702",13
"1318",2013-01-02,"010000703",44
"1319",2013-01-02,"010000704",42
"1320",2013-01-02,"010000705",42
"1321",2013-01-02,"010000707",3
"1322",2013-01-02,"010000711",61
"1323",2013-01-02,"010000713",24
"1324",2013-01-02,"010000716",45
"1325",2013-01-02,"010000720",44
"1326",2013-01-02,"010000722",38
"1327",2013-01-02,"010000723",34
"1328",2013-01-02,"010000724",36
"1329",2013-01-02,"010000725",28
"1330",2013-01-02,"010000729",18
"1331",2013-01-02,"010000730",39
"1332",2013-01-02,"010000733",-15
"1333",2013-01-02,"010000734",15
"1334",2013-01-02,"010000735",29
"1335",2013-01-02,"010000737",46
"1336",2013-01-02,"010000743",28
"1337",2013-01-02,"010000744",15
"1338",2013-01-02,"010000745",19
"1339",2013-01-02,"010000746",20
"1340",2013-01-02,"010000749",68
"1341",2013-01-02,"010000752",38
"1342",2013-01-02,"010000756",25
"1343",2013-01-02,"010000760",2
"1344",2013-01-02,"010000761",5
"1345",2013-01-02,"010000763",28
"1346",2013-01-02,"010000767",49
"1347",2013-01-02,"010000770",33
"1348",2013-01-02,"010000773",23
"1349",2013-01-02,"010000776",44
"1350",2013-01-02,"010000777",16
"1351",2013-01-02,"010000780",14
"1352",2013-01-02,"010000781",33
"1353",2013-01-02,"010000782",-1
"1354",2013-01-02,"010000784",11
"1355",2013-01-02,"010000787",22
"1356",2013-01-02,"010000788",57
"1357",2013-01-02,"010000790",42
"1358",2013-01-02,"010000791",36
"1359",2013-01-02,"010000793",43
"1360",2013-01-02,"010000796",34
"1361",2013-01-02,"010000801",61
"1362",2013-01-02,"010000802",39
"1363",2013-01-02,"010000805",3
"1364",2013-01-02,"010000808",23
"1365",2013-01-02,"010000810",35
"1366",2013-01-02,"010000812",61
"1367",2013-01-02,"010000814",37
"1368",2013-01-02,"010000816",32
"1369",2013-01-02,"010000817",30
"1370",2013-01-02,"010000819",14
"1371",2013-01-02,"010000820",15
"1372",2013-01-02,"010000822",20
"1373",2013-01-02,"010000825",44
"1374",2013-01-02,"010000826",33
"1375",2013-01-02,"010000830",37
"1376",2013-01-02,"010000837",15
"1377",2013-01-02,"010000839",46
"1378",2013-01-02,"010000840",3
"1379",2013-01-02,"010000843",45
"1380",2013-01-02,"010000846",17
"1381",2013-01-02,"010000848",40
"1382",2013-01-02,"010000851",8
"1383",2013-01-02,"010000853",26
"1384",2013-01-02,"010000854",-1
"1385",2013-01-02,"010000856",88
"1386",2013-01-02,"010000857",36
"1387",2013-01-02,"010000858",21
"1388",2013-01-02,"010000860",28
"1389",2013-01-02,"010000861",9
"1390",2013-01-02,"010000864",38
"1391",2013-01-02,"010000870",17
"1392",2013-01-02,"010000871",34
"1393",2013-01-02,"010000873",55
"1394",2013-01-02,"010000876",34
"1395",2013-01-02,"010000877",41
"1396",2013-01-02,"010000879",30
"1397",2013-01-02,"010000880",61
"1398",2013-01-02,"010000882",38
"1399",2013-01-02,"010000885",26
